dea_source_name_raw,dea_candidate_name_norm,dea_candidate_type,dea_root_norm,dea_current_schedule,dea_drug_code,dea_conversion_factor,dea_is_csa_scheduled,dea_is_list_i_chemical,dea_source_file,dea_source_url
N-(4-methoxyphenyl)-N-(1-phenethylpiperidin-4-yl)butyramide hydrochloride (para-methoxybutyryl fentanyl),N N BUTYRAMIDE HYDROCHLORIDE,core_name,N N BUTYRAMIDE,I,9837,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(4-methoxyphenyl)-N-(1-phenethylpiperidin-4-yl)butyramide hydrochloride (para-methoxybutyryl fentanyl),4 METHOXYPHENYL,alias_fragment,4 METHOXYPHENYL,I,9837,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(4-methoxyphenyl)-N-(1-phenethylpiperidin-4-yl)butyramide hydrochloride (para-methoxybutyryl fentanyl),1 PHENETHYLPIPERIDIN 4 YL,alias_fragment,1 PHENETHYLPIPERIDIN 4 YL,I,9837,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(4-methoxyphenyl)-N-(1-phenethylpiperidin-4-yl)butyramide hydrochloride (para-methoxybutyryl fentanyl),PARA METHOXYBUTYRYL FENTANYL,alias_fragment,PARA METHOXYBUTYRYL FENTANYL,I,9837,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide (FUB-AKB48; FUB-APINACA),N 1 1H INDAZOLE 3 CARBOXAMIDE,core_name,N 1 1H INDAZOLE 3 CARBOXAMIDE,I,7047,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide (FUB-AKB48; FUB-APINACA),ADAMANTAN 1 YL,alias_fragment,ADAMANTAN 1 YL,I,7047,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide (FUB-AKB48; FUB-APINACA),4 FLUOROBENZYL,alias_fragment,4 FLUOROBENZYL,I,7047,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide (FUB-AKB48; FUB-APINACA),FUB AKB48,alias_fragment,FUB AKB48,I,7047,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-(adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide (FUB-AKB48; FUB-APINACA),FUB APINACA,alias_fragment,FUB APINACA,I,7047,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",N 1 1H INDAZOLE 3 CARBOXAMIDE,core_name,N 1 1H INDAZOLE 3 CARBOXAMIDE,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",ADAMANTAN 1 YL,alias_fragment,ADAMANTAN 1 YL,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",5 FLUOROPENTYL,alias_fragment,5 FLUOROPENTYL,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",5F APINACA 5F AKB48,alias_fragment,5F APINACA 5F AKB48,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",N 1 1H INDAZOLE 3 CARBOXAMIDE 5F APINACA,alias_fragment,N 1 1H INDAZOLE 3 CARBOXAMIDE 5F APINACA,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-(adamantan-1-yl)-1-(5-fluoropentyl)-1H-indazole-3-carboxamide (5F-APINACA, 5F-AKB48)",5F AKB48,alias_fragment,5F AKB48,I,7049,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide (norfentanyl),N PHENYL N PROPIONAMIDE,core_name,N PHENYL N PROPIONAMIDE,II,8366,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide (norfentanyl),PIPERIDIN 4 YL,alias_fragment,PIPERIDIN 4 YL,II,8366,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide (norfentanyl),NORFENTANYL,alias_fragment,NORFENTANYL,II,8366,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide hydrochloride (norfentanyl),N PHENYL N PROPIONAMIDE HYDROCHLORIDE,core_name,N PHENYL N PROPIONAMIDE,II,8366,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide hydrochloride (norfentanyl),PIPERIDIN 4 YL,alias_fragment,PIPERIDIN 4 YL,II,8366,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide hydrochloride (norfentanyl),NORFENTANYL,alias_fragment,NORFENTANYL,II,8366,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide oxalate (norfentanyl),N PHENYL N PROPIONAMIDE OXALATE,core_name,N PHENYL N PROPIONAMIDE OXALATE,II,8366,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide oxalate (norfentanyl),PIPERIDIN 4 YL,alias_fragment,PIPERIDIN 4 YL,II,8366,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-phenyl-N-(piperidin-4-yl) propionamide oxalate (norfentanyl),NORFENTANYL,alias_fragment,NORFENTANYL,II,8366,0.72,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N,N-dimethylamphetamine",N N DIMETHYLAMPHETAMINE,core_name,N N DIMETHYLAMPHETAMINE,I,1480,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N,N-dimethylamphetamine",N DIMETHYLAMPHETAMINE,alias_fragment,N DIMETHYLAMPHETAMINE,I,1480,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N,N-dimethylamphetamine Hydrochloride",N N DIMETHYLAMPHETAMINE HYDROCHLORIDE,core_name,N N DIMETHYLAMPHETAMINE,I,1480,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N,N-dimethylamphetamine Hydrochloride",N DIMETHYLAMPHETAMINE HYDROCHLORIDE,alias_fragment,N DIMETHYLAMPHETAMINE,I,1480,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nabilone,NABILONE,core_name,NABILONE,II,7379,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nalorphine,NALORPHINE,core_name,NALORPHINE,III,9400,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nalorphine Hydrobromide,NALORPHINE HYDROBROMIDE,core_name,NALORPHINE,III,9400,0.82,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nalorphine Hydrochloride,NALORPHINE HYDROCHLORIDE,core_name,NALORPHINE,III,9400,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
naphthalen-1-yl 1-(5-fluoropentyl)-1H-indole-3-carboxylate (NM2201; CBL2201),NAPHTHALEN 1 YL 1 1H INDOLE 3 CARBOXYLATE,core_name,NAPHTHALEN 1 YL 1 1H INDOLE 3 CARBOXYLATE,I,7221,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
naphthalen-1-yl 1-(5-fluoropentyl)-1H-indole-3-carboxylate (NM2201; CBL2201),5 FLUOROPENTYL,alias_fragment,5 FLUOROPENTYL,I,7221,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
naphthalen-1-yl 1-(5-fluoropentyl)-1H-indole-3-carboxylate (NM2201; CBL2201),NM2201,alias_fragment,NM2201,I,7221,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
naphthalen-1-yl 1-(5-fluoropentyl)-1H-indole-3-carboxylate (NM2201; CBL2201),CBL2201,alias_fragment,CBL2201,I,7221,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Naphyrone (naphthylpyrovalerone),NAPHYRONE,core_name,NAPHYRONE,I,1258,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Naphyrone (naphthylpyrovalerone),NAPHTHYLPYROVALERONE,alias_fragment,NAPHTHYLPYROVALERONE,I,1258,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Naphyrone Hydrochloride (naphthylpyrovalerone),NAPHYRONE HYDROCHLORIDE,core_name,NAPHYRONE,I,1258,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Naphyrone Hydrochloride (naphthylpyrovalerone),NAPHTHYLPYROVALERONE,alias_fragment,NAPHTHYLPYROVALERONE,I,1258,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-ethyl-1-phenylcyclohexylamine (PCE),N ETHYL 1 PHENYLCYCLOHEXYLAMINE,core_name,N ETHYL 1 PHENYLCYCLOHEXYLAMINE,I,7455,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-ethyl-1-phenylcyclohexylamine Hydrochloride (PCE),N ETHYL 1 PHENYLCYCLOHEXYLAMINE HYDROCHLORIDE,core_name,N ETHYL 1 PHENYLCYCLOHEXYLAMINE,I,7455,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-ethyl-3-piperidylbenzilate,N ETHYL 3 PIPERIDYLBENZILATE,core_name,N ETHYL 3 PIPERIDYLBENZILATE,I,7482,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-ethylamphetamine,N ETHYLAMPHETAMINE,core_name,N ETHYLAMPHETAMINE,I,1475,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-ethylamphetamine Hydrochloride,N ETHYLAMPHETAMINE HYDROCHLORIDE,core_name,N ETHYLAMPHETAMINE,I,1475,0.82,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-Ethylhexedrone,N ETHYLHEXEDRONE,core_name,N ETHYLHEXEDRONE,I,7246,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-Ethylhexedrone hydrochloride,N ETHYLHEXEDRONE HYDROCHLORIDE,core_name,N ETHYLHEXEDRONE,I,7246,0.86,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-Ethylpentylone,N ETHYLPENTYLONE,core_name,N ETHYLPENTYLONE,I,7543,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-Ethylpentylone hydrochloride,N ETHYLPENTYLONE HYDROCHLORIDE,core_name,N ETHYLPENTYLONE,I,7543,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine",N HYDROXY 3 4 METHYLENEDIOXYAMPHETAMINE,core_name,N HYDROXY 3 4 METHYLENEDIOXYAMPHETAMINE,I,7402,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine",N HYDROXY 3,alias_fragment,N HYDROXY,I,7402,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine",4 METHYLENEDIOXYAMPHETAMINE,alias_fragment,4 METHYLENEDIOXYAMPHETAMINE,I,7402,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine Hydrochloride",N HYDROXY 3 4 METHYLENEDIOXYAMPHETAMINE HYDROCHLORIDE,core_name,N HYDROXY 3 4 METHYLENEDIOXYAMPHETAMINE,I,7402,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine Hydrochloride",N HYDROXY 3,alias_fragment,N HYDROXY,I,7402,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
"N-hydroxy-3,4-methylenedioxyamphetamine Hydrochloride",4 METHYLENEDIOXYAMPHETAMINE HYDROCHLORIDE,alias_fragment,4 METHYLENEDIOXYAMPHETAMINE,I,7402,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nicocodeine,NICOCODEINE,core_name,NICOCODEINE,I,9309,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nicocodeine Hydrochloride,NICOCODEINE HYDROCHLORIDE,core_name,NICOCODEINE,I,9309,0.92,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nicomorphine,NICOMORPHINE,core_name,NICOMORPHINE,I,9312,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nicomorphine Hydrochloride,NICOMORPHINE HYDROCHLORIDE,core_name,NICOMORPHINE,I,9312,0.93,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nimetazepam,NIMETAZEPAM,core_name,NIMETAZEPAM,IV,2837,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nitrazepam,NITRAZEPAM,core_name,NITRAZEPAM,IV,2834,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
N-methyl-3-piperidylbenzilate,N METHYL 3 PIPERIDYLBENZILATE,core_name,N METHYL 3 PIPERIDYLBENZILATE,I,7484,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Noracymethadol,NORACYMETHADOL,core_name,NORACYMETHADOL,I,9633,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Noracymethadol Hydrochloride,NORACYMETHADOL HYDROCHLORIDE,core_name,NORACYMETHADOL,I,9633,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Nordiazepam,NORDIAZEPAM,core_name,NORDIAZEPAM,IV,2838,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norlevorphanol,NORLEVORPHANOL,core_name,NORLEVORPHANOL,I,9634,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norlevorphanol Hydrobromide,NORLEVORPHANOL HYDROBROMIDE,core_name,NORLEVORPHANOL,I,9634,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norlevorphanol Hydrochloride,NORLEVORPHANOL HYDROCHLORIDE,core_name,NORLEVORPHANOL,I,9634,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Normethadone,NORMETHADONE,core_name,NORMETHADONE,I,9635,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Normethadone Hydrochloride,NORMETHADONE HYDROCHLORIDE,core_name,NORMETHADONE,I,9635,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Normorphine,NORMORPHINE,core_name,NORMORPHINE,I,9313,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Normorphine Hydrochloride (H2O),NORMORPHINE HYDROCHLORIDE,core_name,NORMORPHINE,I,9313,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norpipanone,NORPIPANONE,core_name,NORPIPANONE,I,9636,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norpipanone Hydrobromide,NORPIPANONE HYDROBROMIDE,core_name,NORPIPANONE,I,9636,0.81,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Norpipanone Hydrochloride,NORPIPANONE HYDROCHLORIDE,core_name,NORPIPANONE,I,9636,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oliceridine,OLICERIDINE,core_name,OLICERIDINE,II,9245,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oliceridine Fumarate,OLICERIDINE FUMARATE,core_name,OLICERIDINE,II,9245,0.77,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oripavine,ORIPAVINE,core_name,ORIPAVINE,II,9330,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oripavine Hydrochloride,ORIPAVINE HYDROCHLORIDE,core_name,ORIPAVINE,II,9330,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxazepam,OXAZEPAM,core_name,OXAZEPAM,IV,2835,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxazepam Hemisuccinate,OXAZEPAM HEMISUCCINATE,core_name,OXAZEPAM HEMISUCCINATE,IV,2835,0.83,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxazolam,OXAZOLAM,core_name,OXAZOLAM,IV,2839,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxycodone,OXYCODONE,core_name,OXYCODONE,II,9143,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE,core_name,OXYCODONE,II,9143,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxycodone Terephthalate (Dibasic),OXYCODONE TEREPHTHALATE,core_name,OXYCODONE,II,9143,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxycodone Terephthalate (Dibasic),DIBASIC,alias_fragment,DIBASIC,II,9143,0.79,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxymorphone,OXYMORPHONE,core_name,OXYMORPHONE,II,9652,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxymorphone Hydrochloride,OXYMORPHONE HYDROCHLORIDE,core_name,OXYMORPHONE,II,9652,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Oxymorphone Hydrochloride (H2O),OXYMORPHONE HYDROCHLORIDE,core_name,OXYMORPHONE,II,9652,0.85,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
para-Fluorofentanyl,PARA FLUOROFENTANYL,core_name,PARA FLUOROFENTANYL,I,9812,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
para-Fluorofentanyl Hydrochloride,PARA FLUOROFENTANYL HYDROCHLORIDE,core_name,PARA FLUOROFENTANYL,I,9812,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Parahexyl,PARAHEXYL,core_name,PARAHEXYL,I,7374,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Paraldehyde,PARALDEHYDE,core_name,PARALDEHYDE,IV,2585,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pemoline,PEMOLINE,core_name,PEMOLINE,IV,1530,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pemoline Magnesium,PEMOLINE MAGNESIUM,core_name,PEMOLINE,IV,1530,0.75,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentazocine,PENTAZOCINE,core_name,PENTAZOCINE,IV,9709,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentazocine Hydrochloride,PENTAZOCINE HYDROCHLORIDE,core_name,PENTAZOCINE,IV,9709,0.89,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentazocine Lactate,PENTAZOCINE LACTATE,core_name,PENTAZOCINE,IV,9709,0.76,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentedrone,PENTEDRONE,core_name,PENTEDRONE,I,1246,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentedrone hydrochloride,PENTEDRONE HYDROCHLORIDE,core_name,PENTEDRONE,I,1246,0.84,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentobarbital,PENTOBARBITAL,core_name,PENTOBARBITAL,II,2270,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentobarbital Sodium,PENTOBARBITAL SODIUM,core_name,PENTOBARBITAL,II,2270,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentylone (bk-MBDP),PENTYLONE,core_name,PENTYLONE,I,7542,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentylone (bk-MBDP),BK MBDP,alias_fragment,BK MBDP,I,7542,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentylone Hydrochloride (bk-MBDP),PENTYLONE HYDROCHLORIDE,core_name,PENTYLONE,I,7542,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Pentylone Hydrochloride (bk-MBDP),BK MBDP,alias_fragment,BK MBDP,I,7542,0.87,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
PEPAP (1-(2-phenethyl)-4-phenyl-4-acetoxypiperidine),PEPAP 4 PHENYL 4 ACETOXYPIPERIDINE,core_name,PEPAP 4 PHENYL 4 ACETOXYPIPERIDINE,I,9663,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
PEPAP (1-(2-phenethyl)-4-phenyl-4-acetoxypiperidine),1 2 PHENETHYL,alias_fragment,1 2 PHENETHYL,I,9663,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
PEPAP Hydrochloride,PEPAP HYDROCHLORIDE,core_name,PEPAP,I,9663,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Petrichloral,PETRICHLORAL,core_name,PETRICHLORAL,IV,2591,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenadoxone,PHENADOXONE,core_name,PHENADOXONE,I,9637,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenadoxone Hydrochloride,PHENADOXONE HYDROCHLORIDE,core_name,PHENADOXONE,I,9637,0.91,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenampromide,PHENAMPROMIDE,core_name,PHENAMPROMIDE,I,9638,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenampromide Hydrochloride,PHENAMPROMIDE HYDROCHLORIDE,core_name,PHENAMPROMIDE,I,9638,0.88,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenazocine,PHENAZOCINE,core_name,PHENAZOCINE,II,9715,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenazocine Hydrobromide,PHENAZOCINE HYDROBROMIDE,core_name,PHENAZOCINE,II,9715,0.8,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenazocine Hydrobromide (1/2 H2O),PHENAZOCINE HYDROBROMIDE,core_name,PHENAZOCINE,II,9715,0.78,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenazocine Hydrobromide (1/2 H2O),2 H2O,alias_fragment,2 H2O,II,9715,0.78,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phenazocine Hydrochloride,PHENAZOCINE HYDROCHLORIDE,core_name,PHENAZOCINE,II,9715,0.9,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
Phencyclidine,PHENCYCLIDINE,core_name,PHENCYCLIDINE,II,7471,1.0,True,False,dea_conversion_factors.html,https://www.deadiversion.usdoj.gov/quotas/conv_factor/index.html
